source,target,aspect_intercell_source,aspect_intercell_target,category_intercell_source,category_intercell_target,category_source_intercell_source,category_source_intercell_target,consensus_direction,consensus_inhibition,consensus_score_intercell_source,consensus_score_intercell_target,consensus_stimulation,curation_effort,database_intercell_source,database_intercell_target,dip_url,entity_type_intercell_source,entity_type_intercell_target,is_inhibition,is_stimulation,n_primary_sources,n_references,n_sources,parent_intercell_source,parent_intercell_target,plasma_membrane_peripheral_intercell_source,plasma_membrane_peripheral_intercell_target,plasma_membrane_transmembrane_intercell_source,plasma_membrane_transmembrane_intercell_target,receiver_intercell_source,receiver_intercell_target,references,references_stripped,scope_intercell_source,scope_intercell_target,secreted_intercell_source,secreted_intercell_target,sources,transmitter_intercell_source,transmitter_intercell_target,type,uniprot_intercell_source,uniprot_intercell_target
PF4,CCR7,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,13,18,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P02776,P32248
CXCL14,CCR7,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,5,18,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,O95715,P32248
CCL2,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,17,True,0,talklr;connectomeDB2020;Matrisome;iTALK;EMBRACE;HGNC;CellPhoneDB;GO_Intercell;HPMR;CellChatDB;CellTalkDB;Ramilowski2015;Kirouac2010;DGIdb;LRdb;Baccin2019;SignaLink_function;OmniPath,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P13500,P46094
CXCL9,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,14,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,Q07325,P46094
CCL5,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,17,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P13501,P46094
CCL8,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,14,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P80075,P46094
CCL4,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P13236,P46094
CXCL10,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,17,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P02778,P46094
CXCL12,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,18,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P48061,P46094
CCL3,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,15,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P10147,P46094
CCL7,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,14,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P80098,P46094
CCL11,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P51671,P46094
CCL24,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,15,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,O00175,P46094
CCL17,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,15,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,Q92583,P46094
CCL22,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,O00626,P46094
CCL20,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P78556,P46094
CCL1,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P22362,P46094
CXCL1,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P09341,P46094
CXCL2,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,17,True,3,,,,protein,protein,False,True,7,2,10,ligand,receptor,False,False,False,True,False,True,CellTalkDB:10679309;LRdb:10518929;connectomeDB2020:10518929,10518929;10679309,generic,generic,True,False,CellTalkDB;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr,True,False,post_translational,P19875,P46094
CXCL3,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,15,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P19876,P46094
CXCL5,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,14,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P42830,P46094
PPBP,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,15,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P02775,P46094
CXCL13,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,O43927,P46094
XCL1,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,15,17,True,11,,,,protein,protein,False,True,16,7,24,ligand,receptor,False,False,False,True,False,True,CellPhoneDB:24218476;Guide2Pharma:25497737;HPMR:9632725;HPRD:11446740;HPRD:9632725;ICELLNET:22633458;InnateDB:9632725;LRdb:10699158;SIGNOR:10518929;connectomeDB2020:11446740;connectomeDB2020:9632725,10518929;10699158;11446740;22633458;24218476;25497737;9632725,generic,generic,True,False,CellChatDB;CellPhoneDB;CellTalkDB;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;Kirouac2010;LRdb;Ramilowski2015;SIGNOR;Wang;connectomeDB2020;iTALK;talklr,True,False,post_translational,P47992,P46094
PF4,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,13,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P02776,P46094
CXCL14,XCR1,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,5,17,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,O95715,P46094
CCL2,CXCR2,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,18,True,0,talklr;connectomeDB2020;Matrisome;iTALK;EMBRACE;HGNC;CellPhoneDB;GO_Intercell;HPMR;ICELLNET;CellChatDB;CellTalkDB;Ramilowski2015;Kirouac2010;Guide2Pharma;DGIdb;LRdb;Baccin2019;SignaLink_function;OmniPath,,,protein,protein,False,True,2,,2,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,KEGG-MEDICUS;Wang,True,False,post_translational,P13500,P25025
CXCL9,CXCR2,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,14,18,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,Q07325,P25025
CCL5,CXCR2,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,17,18,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P13501,P25025
CCL8,CXCR2,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,14,18,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P80075,P25025
CCL4,CXCR2,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,18,True,0,,,,protein,protein,False,True,2,,2,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,KEGG-MEDICUS;Wang,True,False,post_translational,P13236,P25025
CXCL10,CXCR2,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,17,18,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P02778,P25025
CXCL12,CXCR2,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,18,18,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P48061,P25025
CCL3,CXCR2,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,15,18,True,0,,,,protein,protein,False,True,2,,2,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,KEGG-MEDICUS;Wang,True,False,post_translational,P10147,P25025
CCL7,CXCR2,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,14,18,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P80098,P25025
CCL11,CXCR2,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,18,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P51671,P25025
CCL24,CXCR2,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,15,18,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,O00175,P25025
CCL17,CXCR2,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,15,18,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,Q92583,P25025
CCL22,CXCR2,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,18,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,O00626,P25025
CCL20,CXCR2,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,18,True,0,,,,protein,protein,False,True,1,,1,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,Wang,True,False,post_translational,P78556,P25025
CCL1,CXCR2,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,18,True,0,,,,protein,protein,False,True,2,,2,ligand,receptor,False,False,False,True,False,True,,,generic,generic,True,False,KEGG-MEDICUS;Wang,True,False,post_translational,P22362,P25025
CXCL1,CXCR2,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,18,True,24,,,http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10495,protein,protein,False,True,15,15,22,ligand,receptor,False,False,False,True,False,True,CellPhoneDB:24218476;DIP:10216072;DIP:8550564;DIP:9195914;Guide2Pharma:10188995;Guide2Pharma:1379593;Guide2Pharma:8940121;HPRD:1379593;HPRD:8550564;HPRD:8702798;HPRD:8940121;ICELLNET:22633458;InnateDB:12549928;InnateDB:12628493;InnateDB:7592830;InnateDB:8662882;InnateDB:8702798;InnateDB:9126332;LRdb:10699158;connectomeDB2020:10188995;connectomeDB2020:1379593;connectomeDB2020:8550564;connectomeDB2020:8702798;connectomeDB2020:8940121,10188995;10216072;10699158;12549928;12628493;1379593;22633458;24218476;7592830;8550564;8662882;8702798;8940121;9126332;9195914,generic,generic,True,False,CellChatDB;CellPhoneDB;CellTalkDB;DIP;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;Kirouac2010;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr,True,False,post_translational,P09341,P25025
CXCL2,CXCR2,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,16,18,True,16,,,http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10568,protein,protein,False,True,16,10,23,ligand,receptor,False,False,False,True,False,True,Baccin2019:10188995;Baccin2019:1379593;Baccin2019:8550564;Baccin2019:8702798;Baccin2019:8940121;Baccin2019:9260277;CellPhoneDB:24218476;DIP:8702798;Guide2Pharma:8702798;HPMR:12964882;HPRD:8702798;HPRD:9260277;ICELLNET:22633458;LRdb:10699158;connectomeDB2020:8702798;connectomeDB2020:9260277,10188995;10699158;12964882;1379593;22633458;24218476;8550564;8702798;8940121;9260277,generic,generic,True,False,Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;DIP;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;Kirouac2010;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;talklr,True,False,post_translational,P19875,P25025
CXCL3,CXCR2,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,15,18,True,8,,,http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10569,protein,protein,False,True,15,4,23,ligand,receptor,False,False,False,True,False,True,Baccin2019:8702798;CellPhoneDB:24218476;DIP:8702798;Guide2Pharma:8702798;HPRD:8702798;ICELLNET:22633458;LRdb:10699158;connectomeDB2020:8702798,10699158;22633458;24218476;8702798,generic,generic,True,False,Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;DIP;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;Kirouac2010;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr,True,False,post_translational,P19876,P25025
CXCL5,CXCR2,functional,functional,ligand,receptor,resource_specific,resource_specific,True,False,14,18,True,11,,,http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10571,protein,protein,False,True,15,6,22,ligand,receptor,False,False,False,True,False,True,CellPhoneDB:24218476;DIP:8702798;Guide2Pharma:8702798;HPRD:8702798;HPRD:9692902;ICELLNET:22633458;InnateDB:8702798;InnateDB:9485196;LRdb:10699158;connectomeDB2020:8702798;connectomeDB2020:9692902,10699158;22633458;24218476;8702798;9485196;9692902,generic,generic,True,False,CellChatDB;CellPhoneDB;CellTalkDB;DIP;DLRP_talklr;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;InnateDB;Kirouac2010;LRdb;Ramilowski2015;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr,True,False,post_translational,P42830,P25025
